user_id,date,time_of_day,emotion_tag,tempo,energy,valence,danceability,acousticness
1076,2025-07-21,Afternoon,Relax,159.87792325567102,0.7991741400681482,0.1665869216798989,0.3592814633504145,0.039056729223373186
1080,2025-07-20,Afternoon,Sad,90.45653489274696,0.2928056966919752,0.48407437573094036,0.5852380369861283,0.6251736484777453
1004,2025-07-23,Evening,Relax,90.10487797852578,0.20277718915266402,0.7068197608010387,0.4947334779499458,0.5850354652326654
1070,2025-07-21,Afternoon,Romantic,149.24835635823572,0.28585408127277895,0.30438518626189676,0.5709925738229713,0.11318111575060817
1027,2025-07-19,Morning,Sad,102.07551343368267,0.8598562701045758,0.6784177561652988,0.5152527621944094,0.5082707613484172
1016,2025-07-22,Morning,Happy,144.25009456311298,0.5335124233002353,0.5223963785393274,0.5073076832871974,0.3852708271812505
1020,2025-07-19,Night,Happy,103.21349014844738,0.8843931399771554,0.42768180809034917,0.6036177425423049,0.14957095644274598
1087,2025-07-21,Night,Romantic,138.50398371807034,0.3098674199802045,0.4867410903124252,0.6693751297655312,0.1941888172509415
1087,2025-07-18,Morning,Sad,85.3396157563885,0.7581242065962881,0.16926736918245888,0.8681815510171129,0.583970330267284
1029,2025-07-23,Night,Happy,100.25556116749291,0.5761681243666807,0.8522056833262142,0.5887313440697444,0.34128447741038376
1095,2025-07-18,Evening,Romantic,98.51640562701606,0.261455803700143,0.5137792528722361,0.67676804213268,0.486739584942795
1014,2025-07-18,Evening,Romantic,92.08808126584485,0.54441507886085,0.6722138268288477,0.6392342332035587,0.30320093289839495
1004,2025-07-18,Evening,Relax,81.38262747441485,0.819055488142941,0.5702341481901548,0.611345088559492,0.39582075113791537
1054,2025-07-17,Night,Energetic,149.79844431084538,0.60899595839964,0.8673097771828414,0.628583660588065,0.5431006745336789
1026,2025-07-17,Night,Happy,127.94272628713895,0.4126783396051146,0.8758126087134765,0.4240628340737763,0.658383688934645
1074,2025-07-20,Night,Relax,125.6272692568489,0.6354467109170128,0.766473921667161,0.660332960562624,0.612901713778134
1054,2025-07-19,Morning,Relax,142.62093380415206,0.45256492405970766,0.8363424379558427,0.4784589274555635,0.6618869413589119
1014,2025-07-23,Night,Happy,150.82179984963415,0.6467704883291017,0.14944456005069676,0.5876043235723261,0.40732111455760217
1057,2025-07-17,Evening,Sad,86.46510647476119,0.21830444381596786,0.7274433136000477,0.5951905718904638,0.42963270451489877
1013,2025-07-17,Evening,Sad,143.9855600349003,0.7015388094124664,0.6867788499582248,0.5854741716885253,0.17302940365626482
1029,2025-07-23,Evening,Sad,158.20460489673002,0.39244199969980836,0.14317526135644237,0.5239164749045049,0.4863360162098284
1081,2025-07-19,Afternoon,Sad,115.95247317961228,0.7702840315588546,0.6708119285256461,0.8977619556386407,0.3589021125626144
1013,2025-07-21,Morning,Happy,130.20497935101884,0.730396084936787,0.5239074829538892,0.5486126023679604,0.22596418267555393
1046,2025-07-21,Morning,Happy,119.41168634276033,0.39913426431481486,0.5596259542667383,0.8828512863223914,0.4499455448742617
1003,2025-07-21,Evening,Energetic,101.70146483472735,0.8119944037752189,0.7789090390745271,0.8654633388987027,0.07654857245869395
1070,2025-07-23,Morning,Relax,119.54076582746855,0.8748076977566395,0.8640323934992435,0.4422059608911962,0.1140005191806596
1040,2025-07-23,Morning,Energetic,157.34958609156246,0.5204144145231797,0.8724682259037796,0.7202311276449147,0.691907677089814
1075,2025-07-21,Night,Happy,99.64786172181597,0.5685486674565297,0.3420266305570384,0.6035259158544044,0.49397186069990556
1006,2025-07-23,Afternoon,Relax,99.05889106117154,0.5808030813408,0.38989562030879266,0.613224819866643,0.009106385003992978
1034,2025-07-23,Evening,Happy,157.59244036342778,0.2629227259061958,0.4823719997504332,0.6479572602517324,0.17709852424131078
1089,2025-07-21,Afternoon,Happy,146.3739200240896,0.3924492056235139,0.41271344409690225,0.5557785652414118,0.29017498841662015
1024,2025-07-19,Night,Romantic,153.63272864449203,0.2901300582687646,0.25174871648179176,0.797571115681603,0.04152972195068257
1093,2025-07-23,Afternoon,Sad,145.86418462580497,0.7587350494111236,0.8887693842254921,0.7544526032502015,0.5834782236025629
1065,2025-07-17,Evening,Relax,135.03679622378345,0.6831932553974107,0.2873561040981407,0.6387877569045093,0.4884579861979977
1005,2025-07-20,Morning,Relax,152.17626686381197,0.8999091061427242,0.5761694108165955,0.47043618422917555,0.45997854585074327
1019,2025-07-23,Morning,Romantic,135.4315917591641,0.4332373163965928,0.7075601149326541,0.7995463702733148,0.001780761737458647
1011,2025-07-19,Morning,Sad,154.26340802201827,0.8795056641505639,0.6424115671566037,0.3546491209087784,0.41296931707554646
1091,2025-07-18,Morning,Relax,125.94231549169649,0.4985872825668732,0.2760149427072558,0.6994965369325233,0.09619796249826136
1074,2025-07-19,Night,Happy,95.97969730268461,0.3172463884853613,0.7306594198345673,0.5724855917781886,0.6762922992652108
1076,2025-07-19,Night,Happy,95.40020729030641,0.2968896535840724,0.8697374719226765,0.8244129468563213,0.18596998493162398
1043,2025-07-18,Afternoon,Sad,159.33302355652512,0.22460363565173105,0.8743755541540444,0.546745377049933,0.5348212128199002
1026,2025-07-17,Evening,Relax,100.32490156133412,0.4565015186767039,0.30704334512045484,0.8153547672947064,0.2869411920077119
1033,2025-07-20,Morning,Happy,108.01828111810832,0.6857780928278534,0.6948062601094706,0.6916440272850454,0.4076920619223711
1012,2025-07-23,Afternoon,Relax,129.92124385344323,0.24570354310828044,0.6533799236270994,0.445727206186634,0.5623372804784826
1010,2025-07-22,Night,Happy,85.35936038394945,0.2783211702773227,0.7548731629241175,0.8119153564460775,0.33524990379951375
1008,2025-07-17,Afternoon,Relax,81.05606553779359,0.7600119877723803,0.3339990676545965,0.819154424366128,0.055419343589115794
1057,2025-07-20,Night,Happy,116.58516499072329,0.29440754759401444,0.4502682891490174,0.7096213583720248,0.21521576998058903
1038,2025-07-19,Afternoon,Sad,132.54465076736477,0.4170663650855119,0.8826962516553303,0.5343136615987537,0.044342975401985195
1071,2025-07-20,Evening,Relax,135.2035468577005,0.46654535246273565,0.39429681432629937,0.8706804751839823,0.21705070691862377
1013,2025-07-21,Night,Sad,148.8620016448524,0.8067905951177234,0.6027963967482421,0.6427077790991791,0.047708083863473756
1091,2025-07-22,Morning,Energetic,132.78164121630314,0.21422748920845566,0.18889443366309308,0.3722859608800468,0.25766465307499015
1029,2025-07-17,Morning,Romantic,131.30152174449725,0.8141863792201018,0.3820083997665231,0.41271724769914103,0.3151637935583698
1042,2025-07-18,Morning,Energetic,110.01222220250872,0.7535407716763329,0.6694371850872515,0.407669944485846,0.08421563242658343
1001,2025-07-23,Afternoon,Happy,125.54722976017632,0.25269585859701577,0.7187103439589175,0.7807683217449828,0.49719085481966535
1032,2025-07-19,Morning,Sad,132.9578979065261,0.8013405345153655,0.6021517070856979,0.8838377812358165,0.5002671615094088
1063,2025-07-21,Afternoon,Happy,116.9124170528169,0.7783039361045792,0.35605416412435476,0.46000704999116826,0.6396620220892067
1061,2025-07-19,Afternoon,Romantic,112.23786959566534,0.6858064075534813,0.7620203040467022,0.854144420431503,0.296642961268682
1039,2025-07-19,Evening,Sad,96.01432021617339,0.8577665017197043,0.7763871356359718,0.3707034480714796,0.009132636857261567
1093,2025-07-20,Evening,Sad,80.70353595094649,0.6998846407238307,0.24157422008513746,0.7433248950810218,0.6741629870003447
1059,2025-07-18,Morning,Relax,94.00821715922133,0.34654902667136256,0.6123021932103663,0.7148019396985057,0.29864645692775577
1051,2025-07-20,Afternoon,Happy,130.12275838600124,0.35990370082602213,0.37100063597992905,0.5391507664158428,0.49582635760522403
1016,2025-07-17,Evening,Relax,105.6764451946514,0.25782804728483216,0.5715311885056636,0.8468178720157449,0.21650021066881078
1094,2025-07-22,Morning,Energetic,117.2577335639433,0.8923754019010572,0.6994381181032172,0.8001958780394929,0.03696848502166211
1038,2025-07-21,Afternoon,Sad,124.85605955061335,0.7035616865403636,0.3480283994416835,0.3245210898092668,0.2693483956916904
1001,2025-07-20,Morning,Happy,135.04599854537886,0.22467996572902366,0.7180659289307492,0.4453793321433972,0.38310986488211135
1005,2025-07-19,Afternoon,Relax,148.7695336821103,0.30200449825869385,0.8145497894522364,0.7019388140282286,0.2602117161811694
1096,2025-07-23,Morning,Happy,87.79627790677165,0.31210308947837523,0.13709123346736965,0.7020429813652498,0.21704100533771
1083,2025-07-19,Morning,Relax,146.36329197342565,0.4742561959065273,0.2775196455368952,0.43649914876928964,0.20898124065084775
1083,2025-07-19,Night,Sad,98.10411672081166,0.20227031862175027,0.23804620165338441,0.7587552734480207,0.6215025204616359
1043,2025-07-20,Evening,Sad,80.27605154319895,0.39373783956240826,0.5586710655273368,0.7033432797772655,0.4863055243581519
1068,2025-07-17,Evening,Happy,104.67701899991327,0.2667619649358178,0.14774060149187296,0.3484509848010872,0.5229257202442876
1066,2025-07-22,Morning,Energetic,113.43274394071284,0.30267186807055685,0.187254540641485,0.7386866101935794,0.3694881314610259
1034,2025-07-17,Evening,Relax,155.40173534792518,0.6199958585206755,0.8020505614238601,0.6596948297058405,0.05687173424515051
1058,2025-07-18,Night,Romantic,144.84752443192767,0.5460880617209312,0.6730189054446714,0.3487121703258426,0.5669951861144628
1090,2025-07-21,Evening,Energetic,145.72339544154903,0.6731244632927793,0.6396046870767979,0.6761894029903578,0.6362585750899512
1034,2025-07-20,Afternoon,Sad,121.74358297250134,0.6094783373925516,0.6023842623105135,0.6729736227961307,0.2521954307533172
1023,2025-07-23,Afternoon,Romantic,152.824865824879,0.8889605580587276,0.13320909389935204,0.47806105385284214,0.28612274288832384
1032,2025-07-21,Night,Relax,99.95697696565506,0.4747324783399709,0.25686943047662736,0.6133162041230482,0.6839651181675845
1022,2025-07-19,Evening,Relax,100.48102109699556,0.33092332431606797,0.8260680085622701,0.7441260415777858,0.6584075007204249
1086,2025-07-20,Afternoon,Sad,141.30302914850614,0.8399909013855997,0.12625215249943117,0.8749028863936801,0.36323059534377544
1017,2025-07-18,Evening,Energetic,131.95620116840382,0.26439546281565657,0.5254285806792754,0.305498761212843,0.3000358978763723
1067,2025-07-17,Afternoon,Romantic,157.39930341545642,0.316673105180543,0.25696200400503655,0.8295773507570694,0.3981878214538516
1045,2025-07-22,Morning,Happy,115.82963604368842,0.783487885800513,0.33892124239178656,0.8066701125385949,0.4797832087177174
1085,2025-07-18,Afternoon,Happy,97.59295528087407,0.6551659823314504,0.8969829779177382,0.5700132791024776,0.6910375250320048
1032,2025-07-17,Morning,Relax,94.55974106736109,0.7037257639180869,0.4990367446962857,0.347379763804898,0.41830633601789563
1044,2025-07-18,Morning,Romantic,132.74432094180324,0.6710244330408173,0.7682325478366661,0.30245556331897133,0.01989988049097787
1070,2025-07-23,Morning,Happy,123.833878209496,0.5203862576964715,0.43749893472999746,0.8185257672985808,0.36896205793367476
1066,2025-07-17,Afternoon,Energetic,149.7820135844859,0.8909580829698478,0.35961988614942353,0.5118739032031787,0.5122762117754472
1074,2025-07-21,Evening,Romantic,137.186022976346,0.5675696150103331,0.6542242899771027,0.7356489815682148,0.5114673059847924
1039,2025-07-17,Morning,Relax,148.56248249671,0.3051052478217181,0.3651842239030597,0.31468824731030487,0.6778326764935317
1050,2025-07-19,Evening,Relax,86.59036503572818,0.8323251508852043,0.8909578670983633,0.5492447539369615,0.15048605487280897
1045,2025-07-23,Morning,Energetic,102.11363604880307,0.5530171874819634,0.8086563083637187,0.4164320255199651,0.19623926230825506
1034,2025-07-22,Afternoon,Energetic,92.18160807291969,0.7068940291415808,0.17054511295852476,0.8620655689320886,0.0018960065382575219
1044,2025-07-17,Night,Energetic,159.44751775279303,0.4939085283082734,0.1832877187532172,0.5548468704182197,0.37733759996192184
1067,2025-07-18,Evening,Relax,147.0716836772957,0.4320008569283176,0.4048575949571228,0.3633574717398569,0.6524163686198992
1074,2025-07-19,Night,Energetic,119.45747969973473,0.7709753247027091,0.7402787303351185,0.5940872683840103,0.3783270265649515
1015,2025-07-19,Morning,Sad,129.63913441352534,0.5692579565928026,0.7753768567200449,0.5085785042925833,0.4139667828578933
1032,2025-07-23,Afternoon,Sad,149.61769409448448,0.3523945237005899,0.22371027472784713,0.5928500385112028,0.22245912011048513
1078,2025-07-20,Morning,Energetic,142.18998801322772,0.5769408375600168,0.142384596531062,0.8854348786832751,0.059214290890994774
1025,2025-07-21,Evening,Relax,100.0243984012137,0.3454778072219603,0.32102063910305556,0.547267902310538,0.13166102783208042
1062,2025-07-20,Afternoon,Romantic,154.82674258589947,0.8697524932032705,0.46485867427253924,0.5673211679264516,0.38156568042857514
1032,2025-07-17,Night,Romantic,136.38334440514808,0.29775295408433955,0.17068313332635326,0.7096164644163327,0.09299266081484438
1019,2025-07-20,Evening,Sad,140.67031183978608,0.4782587277624086,0.4431628513420117,0.8394246739942943,0.6497008909559133
1023,2025-07-19,Evening,Relax,151.22408806706085,0.45208050456503535,0.14572071799877373,0.4417706479937479,0.5977381919062874
1077,2025-07-22,Night,Relax,154.10093992756998,0.20109530497849237,0.4426974622151568,0.856129986060832,0.4402799172390607
1087,2025-07-18,Evening,Relax,142.6379578302899,0.7586234004577896,0.15350177960274947,0.5949855555028759,0.3332967554483547
1050,2025-07-22,Afternoon,Happy,107.17807264391462,0.85107211703268,0.8260029489490995,0.31070540253232287,0.12505425438863804
1062,2025-07-23,Morning,Energetic,129.1232660656146,0.6269531211732537,0.37219699237330717,0.43326186375925035,0.5156119115993101
1045,2025-07-20,Morning,Energetic,133.5436999981296,0.28584747438016256,0.8836222311446117,0.8861959732668032,0.10391730477172738
1057,2025-07-19,Evening,Relax,123.74293531202787,0.31115789150496415,0.8812766789693596,0.6408602610926059,0.6200835282702358
1088,2025-07-17,Night,Romantic,135.6580206429901,0.6693136945755216,0.11139382841692563,0.596024528378057,0.4185339897143899
1031,2025-07-21,Night,Energetic,118.94810970049896,0.6644453662603538,0.49985579548818826,0.6476926172286321,0.6868289079826643
1067,2025-07-22,Morning,Romantic,129.8035439912245,0.8533367857355552,0.3645304736202384,0.8907954689631874,0.25456816515197944
1013,2025-07-21,Evening,Relax,130.0417603692341,0.6443403331280065,0.7739933620837044,0.582344196566819,0.6659621511636727
1006,2025-07-19,Afternoon,Romantic,92.57721701964778,0.2754911856647665,0.7213260597881027,0.8260119656289489,0.10741280363914726
1008,2025-07-19,Morning,Energetic,154.23412967054813,0.20892337139031072,0.5380763300706318,0.6441967470302283,0.5080446910780819
1007,2025-07-17,Afternoon,Happy,119.38405886826405,0.47060191488139674,0.49287710427501863,0.32160635896563905,0.6301036845190002
1006,2025-07-21,Afternoon,Energetic,147.47948393259094,0.34151195839487786,0.46219590308927694,0.7220908846882417,0.5925031803222656
1054,2025-07-22,Evening,Romantic,105.19211013038803,0.42964453489105237,0.5275613371681891,0.5798752173610171,0.10844282986394098
1054,2025-07-17,Night,Relax,110.90083205829839,0.7684722074355548,0.3269902802286637,0.6416584761927254,0.6450321826411569
1053,2025-07-19,Morning,Sad,126.37227254071753,0.82450329950537,0.46191838167535515,0.7130253658160264,0.5962362597768633
1033,2025-07-19,Morning,Romantic,93.44875102313686,0.7652754941754814,0.41068962874254966,0.3123229117430528,0.4553119792878319
1013,2025-07-21,Afternoon,Energetic,153.61357619121912,0.43566253148341294,0.47184965527331546,0.477530390849646,0.686916148289371
1031,2025-07-22,Night,Energetic,130.98843363088116,0.48138495371912576,0.8209541797355867,0.5528182951238554,0.4003459952361788
1020,2025-07-22,Afternoon,Romantic,155.98450735274753,0.7610668154471452,0.4125544947350229,0.4543100779243469,0.4944694273704742
1025,2025-07-20,Afternoon,Energetic,87.14450176968238,0.3689676040145431,0.2315169469151086,0.793369285985688,0.5910938756576819
1058,2025-07-19,Night,Relax,150.89855179237145,0.2934942757498222,0.6568001002044459,0.44707289089570645,0.3879780673610867
1012,2025-07-20,Afternoon,Romantic,100.75902115034759,0.23582189121503175,0.5000603504664641,0.34206003960175946,0.18422669335172037
1027,2025-07-22,Afternoon,Sad,122.79694313674497,0.2655872371451743,0.4925785441311479,0.8674124547983955,0.1264560268627303
1002,2025-07-17,Afternoon,Happy,127.9996352969244,0.38027711020425026,0.5806476366480375,0.3074686746456478,0.0925131066633454
1059,2025-07-19,Morning,Sad,154.033225760096,0.3902830340438124,0.782281229351957,0.5688770907479253,0.6611135162458617
1060,2025-07-22,Night,Sad,150.7504380001255,0.822281889766163,0.38199960876366335,0.6014326931326521,0.5744406318248999
1059,2025-07-21,Night,Energetic,101.63057350532239,0.7072611001930587,0.861118066247104,0.3868964626971215,0.16479398220943375
1067,2025-07-18,Night,Relax,93.72138567133602,0.6689063563221604,0.39387102682662245,0.36989696454281523,0.5328177067115397
1063,2025-07-23,Morning,Relax,149.090805271283,0.5400422585602815,0.6116651108631425,0.48212889994313,0.6345190477222736
1005,2025-07-22,Afternoon,Romantic,113.71947083370412,0.4133949544304749,0.6449840956391383,0.31929418560421646,0.5598399203992833
1043,2025-07-20,Night,Relax,86.54965540450947,0.883335019346315,0.8765742620154015,0.7644241903821278,0.1617894423585754
1053,2025-07-23,Morning,Happy,153.00227530689722,0.33433071092072586,0.1610460855246162,0.515376519928469,0.05844844921771307
1076,2025-07-18,Morning,Energetic,93.22892798941095,0.8857192057092158,0.23777764218899328,0.3255560917279478,0.2708978103008925
1018,2025-07-23,Morning,Energetic,97.66336708194467,0.8618873335522337,0.6204513051580026,0.6190104927148705,0.20270919846181706
1075,2025-07-23,Afternoon,Romantic,121.7755968360812,0.8491801822439358,0.2285859086820522,0.3078938123067776,0.25922727924731115
1058,2025-07-17,Evening,Energetic,143.87122071583053,0.4976215947839847,0.5334793448537128,0.5814971487554967,0.6746352670117424
1025,2025-07-17,Night,Romantic,125.09965456449365,0.2636885837857459,0.6231782563387605,0.5353514498827651,0.17147753956740824
1025,2025-07-23,Morning,Energetic,116.36898789613942,0.42122640713564274,0.37770162945930463,0.4862698999630055,0.25384388246141315
1053,2025-07-19,Night,Romantic,131.73627144508907,0.5683730238433671,0.826970261934173,0.7320812145396295,0.10107810894666913
1095,2025-07-18,Morning,Sad,154.5244238923181,0.7632456311180531,0.7652052620697716,0.4775754793432231,0.5686021627797399
1023,2025-07-23,Night,Romantic,151.585254999963,0.4850936545112693,0.6020527215663953,0.6774825039812366,0.5887413032086782
1098,2025-07-18,Evening,Energetic,104.46520489695682,0.2520224646449366,0.6758717131885283,0.47803703983092405,0.64112669837085
1023,2025-07-19,Night,Sad,123.49965148114771,0.5634886440844413,0.5243927142421646,0.874723987554958,0.28045612700082284
1031,2025-07-18,Morning,Relax,90.03389856802158,0.6771201437990397,0.6683719132941068,0.5945977605015502,0.1716672903594633
1085,2025-07-23,Morning,Sad,112.0200208487822,0.8890320984922122,0.6885547468636626,0.7574468922194146,0.4031764062254236
1002,2025-07-21,Morning,Happy,152.99794431308197,0.607289961274272,0.4623172142768375,0.6042162548945472,0.522359949878807
1057,2025-07-17,Evening,Relax,88.7164597188969,0.7847735945235066,0.3788651815149854,0.7487804436619543,0.4369778818455061
1037,2025-07-21,Morning,Relax,140.0732505385149,0.6227766236503729,0.5074620415091221,0.587719947120466,0.4674125471362448
1084,2025-07-21,Morning,Relax,150.57982550046182,0.8811687641192705,0.5357622626014259,0.8177791042775897,0.6175976375917439
1029,2025-07-22,Morning,Happy,147.8981482186337,0.28876069965394585,0.18762294815924171,0.5890125352585986,0.39091920062955415
1011,2025-07-19,Evening,Relax,130.0018740524745,0.8967408042009679,0.1786637930010632,0.5341753798337298,0.04916383618273473
1032,2025-07-20,Evening,Relax,127.78102930086038,0.25886677575898787,0.19914108138288578,0.8634054767795027,0.3548702573428377
1057,2025-07-19,Evening,Energetic,84.90547770564025,0.22362748753456982,0.22213520793958275,0.801104759275366,0.5997016226267027
1002,2025-07-18,Afternoon,Energetic,82.72832233238873,0.2577640768103021,0.7147652418241113,0.808904542984584,0.32467209193204255
1020,2025-07-23,Night,Romantic,142.81278863427656,0.5578722917066945,0.8116710913034278,0.8060143758735767,0.5796873171793759
1046,2025-07-23,Evening,Happy,85.85185166775932,0.3227303497251715,0.2313528791012785,0.5349696616975084,0.5071830679220585
1064,2025-07-20,Evening,Sad,115.63163510639745,0.4120329577039347,0.7933463316552902,0.6724720522667367,0.09330175166594547
1061,2025-07-17,Night,Sad,141.21007569078733,0.593900910708915,0.39162230026643896,0.7920016621547852,0.6030952593330923
1035,2025-07-22,Night,Happy,145.32227286997795,0.7138687366596896,0.7261291074921864,0.8266140768443315,0.00857175642527862
1020,2025-07-23,Evening,Happy,133.01456245536139,0.853025622315466,0.5972453748575525,0.8604820940254272,0.0008660251072819757
1046,2025-07-17,Afternoon,Energetic,109.39797914891511,0.48952494431890853,0.8541579988217027,0.4543110498663455,0.4599456870901555
1012,2025-07-17,Evening,Energetic,82.79719803578604,0.8884930482429259,0.31384327802084255,0.8145778968249622,0.3240401956229918
1091,2025-07-22,Evening,Energetic,124.07677557442025,0.5138940770075322,0.7319234947816462,0.341505502554149,0.37208312316498005
1006,2025-07-22,Evening,Happy,117.79688339185076,0.2006314604957567,0.3284875460091133,0.6222512719924689,0.2900429624772105
1046,2025-07-18,Afternoon,Romantic,82.7687891580482,0.38049754495138893,0.6889320969356627,0.48502562980528796,0.07340355422713235
1060,2025-07-22,Night,Romantic,83.66727832332326,0.7791897803907726,0.4003213882239083,0.6762241488609197,0.11092189058807878
1011,2025-07-20,Evening,Romantic,130.7321592140851,0.21076775262503827,0.56489941858525,0.6333502571629079,0.42669258780787445
1082,2025-07-23,Afternoon,Happy,156.68392567382938,0.7815913269461925,0.7445230541532538,0.45438205194656045,0.6288400402587386
1003,2025-07-20,Afternoon,Energetic,154.49971265889332,0.3244763014542875,0.708545160943819,0.8052405983215256,0.012323121511300482
1006,2025-07-21,Night,Happy,132.79598792306433,0.808262085235899,0.42196347406069645,0.629885781968401,0.5300181491794478
1059,2025-07-17,Evening,Energetic,108.95816830497361,0.4142863408065293,0.4264399843572889,0.35745716371412517,0.25693606566499266
1086,2025-07-20,Morning,Energetic,116.57129604336907,0.5454881589556104,0.7369066001117943,0.8067880123963029,0.16365922363031757
1070,2025-07-18,Night,Energetic,110.43655705338448,0.7017977927114734,0.4563809531508455,0.5036326135113166,0.3179986291610761
1002,2025-07-18,Evening,Happy,99.94534478978323,0.3966652996435819,0.8091077684816457,0.753267232210342,0.03943800244081604
1081,2025-07-17,Morning,Happy,124.59935731810566,0.8964859879018592,0.46594645122062217,0.4873791218378434,0.34948118821672874
1069,2025-07-18,Afternoon,Romantic,110.90686594194568,0.28177987253096215,0.6322057163508317,0.4565112105283499,0.6969855396988346
1043,2025-07-20,Night,Romantic,124.0097842607945,0.26646177997965254,0.16696739434637015,0.6063875378821566,0.5517256814889983
1046,2025-07-23,Morning,Energetic,113.70925437256783,0.3862578466563926,0.6024271671463007,0.6573911483441559,0.6317593920072045
1081,2025-07-20,Afternoon,Sad,83.73520503685904,0.6489455935133213,0.513052640906182,0.4066889302842382,0.33587206167651856
1033,2025-07-23,Evening,Sad,139.51461442169804,0.29051942643668316,0.18685977224496986,0.6246316909014098,0.024592942186893983
1027,2025-07-21,Morning,Romantic,153.7147928586532,0.8815480320561602,0.43814089278707447,0.5136885863764495,0.5648961387637345
1023,2025-07-22,Afternoon,Energetic,104.27359450404423,0.4285411504997483,0.5631235185769489,0.36825178300058603,0.05849780556849777
1058,2025-07-18,Evening,Happy,98.16982204369302,0.4712613298765581,0.6084566125815851,0.70880757862886,0.5098971597357973
1054,2025-07-23,Night,Relax,135.0939259107828,0.28599119026511277,0.835987597192597,0.38810983416617434,0.5338180179442965
1048,2025-07-21,Night,Sad,138.7996809814711,0.48942115701604255,0.24175776368869198,0.4448736542323152,0.03336752132181665
1057,2025-07-19,Afternoon,Energetic,87.54794188195356,0.8371513318378296,0.4133331906819674,0.7601021598072124,0.23548797136336583
1078,2025-07-17,Morning,Happy,139.87266782676838,0.7337375073001076,0.5920140224552205,0.658794489341445,0.32270105773549584
1062,2025-07-19,Night,Sad,155.1722472726363,0.481811875475264,0.5133171927835775,0.45582564607694176,0.034376226564424094
